"","season_year","unique_code","cruise","S_L","S_S","latitude","longitude","month","year","Bathylagoides.wesethi","Ceratoscopelus.townsendi","Chauliodus.macouni","Diogenichthys.atlanticus","Leuroglossus.stilbius","Lipolagus.ochotensis","Protomyctophum.crockeri","Stenobrachius.leucopsarus","Symbolophorus.californiensis","Tarletonbeania.crenularis","Triphoturus.mexicanus","Vinciguerria.lucetia","S_C","S_SC","season","line_station","sampling_extent"
"18731","winter 2000","1 NH 83.3 80 CB","1 NH",83.3,80,32.91166667,-122.1233333,1,2000,0,0,0,8.409090909,8.409090909,75.68181818,0,16.81818182,0,33.63636364,0,0,1,"NH","winter","83.3 80","137  to  76.7"
"18732","winter 2000","1 NH 90 70 CB","1 NH",90,70,32.08833333,-120.6483333,1,2000,0,0,0,0,0,0,4.47,8.94,0,0,0,0,1,"NH","winter","90 70","137  to  76.7"
"18733","winter 2000","1 NH 80 55 CB","1 NH",80,55,34.315,-120.8,1,2000,0,0,0,0,9.42,0,0,14.13,0,0,0,0,1,"NH","winter","80 55","137  to  76.7"
"18734","winter 2000","1 NH 83.3 55 CB","1 NH",83.3,55,33.745,-120.4183333,1,2000,0,0,0,0,15.9454191,23.91812865,0,23.91812865,0,15.9454191,0,0,1,"NH","winter","83.3 55","137  to  76.7"
"18735","winter 2001","101 JD 86.7 80 CB","101 JD",86.7,80,32.32333333,-121.715,1,2001,4.45,0,0,0,4.45,0,0,0,0,0,0,0,101,"JD","winter","86.7 80","137  to  76.7"
"18736","winter 2001","101 JD 90 28 CB","101 JD",90,28,33.485,-117.7683333,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","90 28","137  to  76.7"
"18737","winter 2001","101 120 75","101 MX",120,75,26.45,-117.4,1,2001,0,0,0,0,0,0,6,0,0,0,0,44,101,"MX","winter","120 75","137  to  76.7"
"18738","winter 2001","101 123 55","101 MX",123,55,26.75,-115.68,1,2001,0,0,0,0,0,0,0,0,0,0,0,11,101,"MX","winter","123 55","137  to  76.7"
"18739","winter 2001","101 JD 90 37 CB","101 JD",90,37,33.185,-118.3866667,1,2001,0,0,0,10.25052192,41.00208768,10.25052192,0,20.50104384,0,0,0,0,101,"JD","winter","90 37","137  to  76.7"
"18740","winter 2001","101 107 55","101 MX",107,55,29.66,-117.56,1,2001,0,0,0,4,0,0,0,0,0,0,0,4,101,"MX","winter","107 55","137  to  76.7"
"18741","winter 2001","101 JD 90 30 CB","101 JD",90,30,33.41833333,-117.905,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","90 30","137  to  76.7"
"18742","winter 2001","101 JD 86.7 90 CB","101 JD",86.7,90,31.99166667,-122.3916667,1,2001,0,4.94,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","86.7 90","137  to  76.7"
"18743","winter 2001","101 123 5","101 MX",123,5,26.95,-115.38,1,2001,0,0,0,0,0,0,0,0,0,0,0,27,101,"MX","winter","123 5","137  to  76.7"
"18744","winter 2001","101 JD 93.3 45 CB","101 JD",93.3,45,32.35,-118.5533333,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","93.3 45","137  to  76.7"
"18745","winter 2001","101 JD 90 45 CB","101 JD",90,45,32.92,-118.935,1,2001,0,0,0,0,15.03,5.01,0,0,0,0,0,0,101,"JD","winter","90 45","137  to  76.7"
"18746","winter 2001","101 107 4","101 MX",107,4,30.26,-116.6,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","107 4","137  to  76.7"
"18747","winter 2001","101 JD 86.7 60 CB","101 JD",86.7,60,32.99,-120.35,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","86.7 60","137  to  76.7"
"18748","winter 2001","101 120 7","101 MX",120,7,26.67,-117.06,1,2001,0,0,0,0,0,0,0,0,0,0,0,21,101,"MX","winter","120 7","137  to  76.7"
"18749","winter 2001","101 JD 93.3 90 CB","101 JD",93.3,90,30.84666667,-121.5883333,1,2001,0,9.54,0,0,0,0,14.31,0,0,0,0,9.54,101,"JD","winter","93.3 90","137  to  76.7"
"18750","winter 2001","101 120 5","101 MX",120,5,27.49,-115.73,1,2001,0,0,0,0,0,0,0,0,0,0,0,20,101,"MX","winter","120 5","137  to  76.7"
"18751","winter 2001","101 120 8","101 MX",120,8,26.22,-117.78,1,2001,0,0,0,0,0,0,0,0,0,0,0,176,101,"MX","winter","120 8","137  to  76.7"
"18752","winter 2001","101 123 6","101 MX",123,6,26.56,-115.99,1,2001,0,0,0,0,0,0,0,0,0,0,12,156,101,"MX","winter","123 6","137  to  76.7"
"18753","winter 2001","101 127 34","101 MX",127,34,26.95,-114.1,1,2001,0,0,0,0,0,0,0,0,0,0,10,56,101,"MX","winter","127 34","137  to  76.7"
"18754","winter 2001","101 107 6","101 MX",107,6,29.45,-117.9,1,2001,0,0,0,0,0,3,0,0,0,0,0,0,101,"MX","winter","107 6","137  to  76.7"
"18755","winter 2001","101 110 35","101 MX",110,35,29.87,-115.87,1,2001,0,0,0,0,11,0,0,0,0,0,0,0,101,"MX","winter","110 35","137  to  76.7"
"18756","winter 2001","101 JD 90 35 CB","101 JD",90,35,33.25166667,-118.2483333,1,2001,0,0,0,0,98.35968379,10.92885375,0,0,0,0,0,0,101,"JD","winter","90 35","137  to  76.7"
"18757","winter 2001","101 110 4","101 MX",110,4,29.66,-116.2,1,2001,0,0,0,0,5,5,9,0,5,0,0,0,101,"MX","winter","110 4","137  to  76.7"
"18758","winter 2001","101 110 45","101 MX",110,45,29.47,-116.53,1,2001,0,0,0,0,0,10,21,0,0,0,0,0,101,"MX","winter","110 45","137  to  76.7"
"18759","winter 2001","101 120 55","101 MX",120,55,27.3,-116.04,1,2001,0,0,0,0,0,0,10,0,0,0,5,5,101,"MX","winter","120 55","137  to  76.7"
"18760","winter 2001","101 120 65","101 MX",120,65,26.88,-116.7,1,2001,0,0,0,0,0,0,15,0,0,0,5,5,101,"MX","winter","120 65","137  to  76.7"
"18761","winter 2001","101 JD 93.3 80 CB","101 JD",93.3,80,31.18333333,-120.92,1,2001,0,0,0,14.67,0,0,4.89,0,4.89,0,0,24.45,101,"JD","winter","93.3 80","137  to  76.7"
"18762","winter 2001","101 JD 90 70 CB","101 JD",90,70,32.08333333,-120.64,1,2001,0,10,0,5,0,0,10,0,0,5,0,5,101,"JD","winter","90 70","137  to  76.7"
"18763","winter 2001","101 JD 90 80 CB","101 JD",90,80,31.75666667,-121.3066667,1,2001,0,0,0,0,0,0,0,0,4.71,4.71,0,4.71,101,"JD","winter","90 80","137  to  76.7"
"18764","winter 2001","101 107 35","101 MX",107,35,30.46,-116.3,1,2001,0,0,0,5,5,0,5,0,0,0,0,0,101,"MX","winter","107 35","137  to  76.7"
"18765","winter 2001","101 JD 83.3 90 CB","101 JD",83.3,90,32.58,-122.8133333,1,2001,0,0,4.97,0,4.97,0,9.94,0,0,0,0,0,101,"JD","winter","83.3 90","137  to  76.7"
"18766","winter 2001","101 JD 86.7 33 CB","101 JD",86.7,33,33.88833333,-118.49,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","86.7 33","137  to  76.7"
"18767","winter 2001","101 107 45","101 MX",107,45,30.04,-116.92,1,2001,0,0,0,0,11,0,23,0,0,0,0,6,101,"MX","winter","107 45","137  to  76.7"
"18768","winter 2001","101 107 5","101 MX",107,5,29.85,-117.23,1,2001,0,0,0,0,0,16,21,0,0,0,0,11,101,"MX","winter","107 5","137  to  76.7"
"18769","winter 2001","101 JD 86.7 55 CB","101 JD",86.7,55,33.15166667,-119.9983333,1,2001,4.59,0,0,4.59,9.18,0,0,0,0,0,0,0,101,"JD","winter","86.7 55","137  to  76.7"
"18770","winter 2001","101 JD 93.3 40 CB","101 JD",93.3,40,32.51333333,-118.2133333,1,2001,0,0,0,0,0,0,0,0,0,0,0,5.1,101,"JD","winter","93.3 40","137  to  76.7"
"18771","winter 2001","101 JD 76.7 51 CB","101 JD",76.7,51,35.02166667,-120.9183333,1,2001,0,0,0,0,620,10,0,50,0,0,0,0,101,"JD","winter","76.7 51","137  to  76.7"
"18772","winter 2001","101 110 5","101 MX",110,5,29.26,-116.86,1,2001,0,0,0,0,6,11,17,0,0,0,0,6,101,"MX","winter","110 5","137  to  76.7"
"18773","winter 2001","101 120 6","101 MX",120,6,27.1,-116.35,1,2001,4,0,0,0,0,0,0,0,0,0,9,31,101,"MX","winter","120 6","137  to  76.7"
"18774","winter 2001","101 JD 90 60 CB","101 JD",90,60,32.41833333,-119.96,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","90 60","137  to  76.7"
"18775","winter 2001","101 JD 76.7 70 CB","101 JD",76.7,70,34.38833333,-122.2483333,1,2001,0,0,0,0,105.4705882,9.588235294,0,57.52941176,0,0,0,0,101,"JD","winter","76.7 70","137  to  76.7"
"18776","winter 2001","101 JD 76.7 80 CB","101 JD",76.7,80,34.055,-122.9433333,1,2001,0,0,9.611650485,0,0,0,0,0,0,0,0,0,101,"JD","winter","76.7 80","137  to  76.7"
"18777","winter 2001","101 JD 76.7 90 CB","101 JD",76.7,90,33.72166667,-123.635,1,2001,0,0,0,0,4.89,0,4.89,0,0,0,0,0,101,"JD","winter","76.7 90","137  to  76.7"
"18778","winter 2001","101 JD 83.3 80 CB","101 JD",83.3,80,32.91166667,-122.1283333,1,2001,0,0,0,0,4.26,0,0,8.52,0,4.26,0,0,101,"JD","winter","83.3 80","137  to  76.7"
"18779","winter 2001","101 JD 80 51 CB","101 JD",80,51,34.44833333,-120.5166667,1,2001,0,0,0,3.88,0,0,0,0,0,0,0,0,101,"JD","winter","80 51","137  to  76.7"
"18780","winter 2001","101 JD 80 55 CB","101 JD",80,55,34.31833333,-120.7983333,1,2001,0,0,0,0,72.54273504,0,0,31.08974359,0,0,0,0,101,"JD","winter","80 55","137  to  76.7"
"18781","winter 2001","101 100 3","101 MX",100,3,31.81,-116.81,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","100 3","137  to  76.7"
"18782","winter 2001","101 100 35","101 MX",100,35,31.64,-117.08,1,2001,0,0,0,0,5,0,0,0,0,0,0,0,101,"MX","winter","100 35","137  to  76.7"
"18783","winter 2001","101 127 4","101 MX",127,4,26.76,-114.39,1,2001,0,0,0,0,0,0,0,0,0,0,0,17,101,"MX","winter","127 4","137  to  76.7"
"18784","winter 2001","101 127 45","101 MX",127,45,26.57,-114.66,1,2001,0,0,0,0,0,0,0,0,0,0,14,47,101,"MX","winter","127 45","137  to  76.7"
"18785","winter 2001","101 JD 76.7 55 CB","101 JD",76.7,55,34.88666667,-121.1983333,1,2001,0,0,0,0,112.64,5.12,0,66.56,0,5.12,0,0,101,"JD","winter","76.7 55","137  to  76.7"
"18786","winter 2001","101 JD 90 53 CB","101 JD",90,53,32.65,-119.4816667,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","90 53","137  to  76.7"
"18787","winter 2001","101 JD 93.3 70 CB","101 JD",93.3,70,31.51333333,-120.2466667,1,2001,0,0,0,4.46,0,0,0,0,0,0,0,4.46,101,"JD","winter","93.3 70","137  to  76.7"
"18788","winter 2001","101 103 45","101 MX",103,45,30.61,-117.3,1,2001,0,0,0,13,0,0,0,0,0,0,0,4,101,"MX","winter","103 45","137  to  76.7"
"18789","winter 2001","101 103 55","101 MX",103,55,30.22,-117.93,1,2001,12,0,0,41,0,0,0,0,0,0,0,35,101,"MX","winter","103 55","137  to  76.7"
"18790","winter 2001","101 103 6","101 MX",103,6,30.03,-118.28,1,2001,0,0,0,0,5,0,0,0,0,0,0,26,101,"MX","winter","103 6","137  to  76.7"
"18791","winter 2001","101 113 4","101 MX",113,4,29.14,-115.85,1,2001,0,0,0,0,0,0,0,0,0,0,0,22,101,"MX","winter","113 4","137  to  76.7"
"18792","winter 2001","101 130 4","101 MX",130,4,26.17,-113.98,2,2001,0,0,0,0,0,0,0,0,0,0,0,18,101,"MX","winter","130 4","137  to  76.7"
"18793","winter 2001","101 130 5","101 MX",130,5,25.79,-114.56,2,2001,0,0,0,0,0,0,0,0,0,0,0,47,101,"MX","winter","130 5","137  to  76.7"
"18794","winter 2001","101 130 6","101 MX",130,6,25.39,-115.18,2,2001,0,0,0,0,0,0,0,0,0,0,0,363,101,"MX","winter","130 6","137  to  76.7"
"18795","winter 2001","101 JD 86.7 35 CB","101 JD",86.7,35,33.82333333,-118.6283333,1,2001,0,0,0,0,30.48,5.08,0,0,0,0,0,0,101,"JD","winter","86.7 35","137  to  76.7"
"18796","winter 2001","101 JD 86.7 40 CB","101 JD",86.7,40,33.65666667,-118.9766667,1,2001,0,0,0,0,160.5797101,0,0,0,0,0,0,0,101,"JD","winter","86.7 40","137  to  76.7"
"18797","winter 2001","101 JD 86.7 50 CB","101 JD",86.7,50,33.32333333,-119.6633333,1,2001,0,0,0,0,10.89,0,0,3.63,0,0,0,0,101,"JD","winter","86.7 50","137  to  76.7"
"18798","winter 2001","101 133 4","101 MX",133,4,25.62,-113.6,2,2001,0,0,0,0,0,0,10,0,0,0,20,690,101,"MX","winter","133 4","137  to  76.7"
"18799","winter 2001","101 JD 93.3 50 CB","101 JD",93.3,50,32.17666667,-118.8916667,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","93.3 50","137  to  76.7"
"18800","winter 2001","101 110 55","101 MX",110,55,29.06,-117.18,1,2001,6,0,0,6,0,0,11,0,0,0,0,6,101,"MX","winter","110 55","137  to  76.7"
"18801","winter 2001","101 110 6","101 MX",110,6,28.85,-117.51,1,2001,0,0,0,0,0,5,5,0,0,0,0,0,101,"MX","winter","110 6","137  to  76.7"
"18802","winter 2001","101 113 3","101 MX",113,3,29.45,-115.33,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","113 3","137  to  76.7"
"18803","winter 2001","101 113 35","101 MX",113,35,29.35,-115.54,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","113 35","137  to  76.7"
"18804","winter 2001","101 120 45","101 MX",120,45,27.7,-115.4,1,2001,0,0,0,0,0,0,0,0,0,0,12,23,101,"MX","winter","120 45","137  to  76.7"
"18805","winter 2001","101 JD 90 90 CB","101 JD",90,90,31.41833333,-121.99,1,2001,0,0,0,0,0,0,4.67,0,9.34,0,0,23.35,101,"JD","winter","90 90","137  to  76.7"
"18806","winter 2001","101 JD 93.3 26.7 CB","101 JD",93.3,26.7,32.95666667,-117.305,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","93.3 26.7","137  to  76.7"
"18807","winter 2001","101 JD 93.3 28 CB","101 JD",93.3,28,32.91333333,-117.395,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","93.3 28","137  to  76.7"
"18808","winter 2001","101 JD 93.3 30 CB","101 JD",93.3,30,32.85,-117.53,1,2001,0,0,0,0,0,5,0,0,0,0,0,0,101,"JD","winter","93.3 30","137  to  76.7"
"18809","winter 2001","101 JD 93.3 35 CB","101 JD",93.3,35,32.68,-117.8733333,1,2001,0,0,0,0,0,0,0,0,0,4.97,0,0,101,"JD","winter","93.3 35","137  to  76.7"
"18810","winter 2001","101 JD 76.7 49 CB","101 JD",76.7,49,35.08833333,-120.7783333,1,2001,0,0,0,0,9.18,4.59,0,41.31,0,0,0,0,101,"JD","winter","76.7 49","137  to  76.7"
"18811","winter 2001","101 117 8","101 MX",117,8,26.88,-118.2,1,2001,0,0,0,0,0,0,0,0,0,0,0,67,101,"MX","winter","117 8","137  to  76.7"
"18812","winter 2001","101 119 33","101 MX",119,33,28.3,-114.72,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","119 33","137  to  76.7"
"18813","winter 2001","101 127 5","101 MX",127,5,26.37,-114.96,1,2001,10,0,0,0,0,0,0,0,0,0,0,341,101,"MX","winter","127 5","137  to  76.7"
"18814","winter 2001","101 JD 76.7 60 CB","101 JD",76.7,60,34.72166667,-121.5483333,1,2001,0,0,0,0,43.47,9.66,9.66,4.83,0,0,0,0,101,"JD","winter","76.7 60","137  to  76.7"
"18815","winter 2001","101 120 35","101 MX",120,35,28.11,-114.72,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","120 35","137  to  76.7"
"18816","winter 2001","101 120 4","101 MX",120,4,27.96,-114.98,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","120 4","137  to  76.7"
"18817","winter 2001","101 JD 83.3 70 CB","101 JD",83.3,70,33.245,-121.4433333,1,2001,0,0,0,0,5.38,0,0,0,0,0,0,0,101,"JD","winter","83.3 70","137  to  76.7"
"18818","winter 2001","101 130 35","101 MX",130,35,26.36,-113.68,2,2001,0,0,0,0,0,0,0,0,0,0,0,314,101,"MX","winter","130 35","137  to  76.7"
"18819","winter 2001","101 130 3","101 MX",130,3,26.55,-113.38,2,2001,0,0,0,0,0,0,0,0,0,0,0,24,101,"MX","winter","130 3","137  to  76.7"
"18820","winter 2001","101 113 45","101 MX",113,45,28.92,-116.19,1,2001,0,0,0,0,0,0,9,0,0,0,0,0,101,"MX","winter","113 45","137  to  76.7"
"18821","winter 2001","101 113 5","101 MX",113,5,28.72,-116.52,1,2001,0,0,0,5,0,0,0,0,0,0,0,62,101,"MX","winter","113 5","137  to  76.7"
"18822","winter 2001","101 133 25","101 MX",133,25,26.12,-112.84,2,2001,0,0,0,0,0,0,0,0,0,0,0,5,101,"MX","winter","133 25","137  to  76.7"
"18823","winter 2001","101 100 4","101 MX",100,4,31.46,-117.4,1,2001,0,0,0,0,11,0,0,0,0,0,0,0,101,"MX","winter","100 4","137  to  76.7"
"18824","winter 2001","101 100 45","101 MX",100,45,31.25,-117.72,1,2001,0,0,0,5,5,10,10,0,0,0,0,5,101,"MX","winter","100 45","137  to  76.7"
"18825","winter 2001","101 JD 80 70 CB","101 JD",80,70,33.815,-121.8416667,1,2001,0,0,0,0,135.1546392,54.06185567,0,27.03092784,0,0,0,0,101,"JD","winter","80 70","137  to  76.7"
"18826","winter 2001","101 100 6","101 MX",100,6,30.64,-118.69,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","100 6","137  to  76.7"
"18827","winter 2001","101 127 55","101 MX",127,55,26.17,-115.28,1,2001,0,0,0,0,0,0,0,0,0,0,0,66,101,"MX","winter","127 55","137  to  76.7"
"18828","winter 2001","101 127 6","101 MX",127,6,25.96,-115.59,1,2001,0,0,0,0,0,0,0,0,0,0,0,713,101,"MX","winter","127 6","137  to  76.7"
"18829","winter 2001","101 103 5","101 MX",103,5,30.42,-117.61,1,2001,4,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","103 5","137  to  76.7"
"18830","winter 2001","101 137 4","101 MX",137,4,25.08,-113.22,2,2001,0,0,0,0,0,0,5,0,0,0,26,334,101,"MX","winter","137 4","137  to  76.7"
"18831","winter 2001","101 JD 83.3 60 CB","101 JD",83.3,60,33.57833333,-120.7566667,1,2001,0,0,0,0,8.870056497,0,0,8.870056497,0,0,0,0,101,"JD","winter","83.3 60","137  to  76.7"
"18832","winter 2001","101 JD 83.3 40.6 CB","101 JD",83.3,40.6,34.225,-119.415,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","83.3 40.6","137  to  76.7"
"18833","winter 2001","101 JD 86.7 45 CB","101 JD",86.7,45,33.49,-119.3183333,1,2001,5.06,0,0,5.06,111.32,0,10.12,0,0,0,0,0,101,"JD","winter","86.7 45","137  to  76.7"
"18834","winter 2001","101 133 35","101 MX",133,35,25.81,-113.3,2,2001,0,0,0,0,0,0,0,0,0,0,10,160,101,"MX","winter","133 35","137  to  76.7"
"18835","winter 2001","101 113 55","101 MX",113,55,28.51,-116.83,1,2001,0,0,0,0,0,0,6,0,6,0,0,6,101,"MX","winter","113 55","137  to  76.7"
"18836","winter 2001","101 133 3","101 MX",133,3,26.03,-112.98,2,2001,0,0,0,0,0,0,0,0,0,0,5,14,101,"MX","winter","133 3","137  to  76.7"
"18837","winter 2001","101 137 3","101 MX",137,3,25.48,-112.59,2,2001,0,0,0,0,0,0,0,0,0,0,0,127,101,"MX","winter","137 3","137  to  76.7"
"18838","winter 2001","101 137 35","101 MX",137,35,25.26,-112.94,2,2001,0,0,0,0,0,0,0,0,0,0,21,448,101,"MX","winter","137 35","137  to  76.7"
"18839","winter 2001","101 JD 83.3 55 CB","101 JD",83.3,55,33.745,-120.41,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"JD","winter","83.3 55","137  to  76.7"
"18840","winter 2001","101 133 5","101 MX",133,5,25.23,-114.18,2,2001,0,0,0,0,0,0,0,0,0,0,97,553,101,"MX","winter","133 5","137  to  76.7"
"18841","winter 2001","101 113 6","101 MX",113,6,28.32,-117.16,1,2001,0,0,0,4,0,0,0,0,0,0,0,208,101,"MX","winter","113 6","137  to  76.7"
"18842","winter 2001","101 117 75","101 MX",117,75,27.11,-117.83,1,2001,5,0,0,0,0,0,0,0,0,0,0,177,101,"MX","winter","117 75","137  to  76.7"
"18843","winter 2001","101 103 4","101 MX",103,4,30.82,-116.97,1,2001,5,0,0,0,5,0,0,0,0,0,0,0,101,"MX","winter","103 4","137  to  76.7"
"18844","winter 2001","101 JD 83.3 51 CB","101 JD",83.3,51,33.87833333,-120.135,1,2001,0,0,0,0,4.44,0,0,173.16,0,0,0,0,101,"JD","winter","83.3 51","137  to  76.7"
"18845","winter 2001","101 103 3","101 MX",103,3,31.18,-116.4,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","103 3","137  to  76.7"
"18846","winter 2001","101 120 3","101 MX",120,3,28.27,-114.48,1,2001,0,0,0,0,0,0,0,0,0,0,0,5,101,"MX","winter","120 3","137  to  76.7"
"18847","winter 2001","101 JD 80 60 CB","101 JD",80,60,34.15166667,-121.15,1,2001,0,0,0,0,21.47505423,21.47505423,0,42.95010846,0,0,0,0,101,"JD","winter","80 60","137  to  76.7"
"18848","winter 2001","101 JD 83.3 42 CB","101 JD",83.3,42,34.175,-119.515,1,2001,0,0,0,0,0,0,0,7.68,0,0,0,0,101,"JD","winter","83.3 42","137  to  76.7"
"18849","winter 2001","101 JD 81.8 46.9 CB","101 JD",81.8,46.9,34.27333333,-120.025,1,2001,0,0,0,0,35.66972477,0,0,26.75229358,0,0,0,0,101,"JD","winter","81.8 46.9","137  to  76.7"
"18850","winter 2001","101 JD 80 80 CB","101 JD",80,80,33.485,-122.5333333,1,2001,0,0,4.78,0,0,0,4.78,9.56,0,0,0,0,101,"JD","winter","80 80","137  to  76.7"
"18851","winter 2001","101 103 35","101 MX",103,35,31.02,-116.65,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,101,"MX","winter","103 35","137  to  76.7"
"18852","winter 2001","101 100 55","101 MX",100,55,30.83,-118.34,1,2001,0,0,0,4,0,0,4,0,0,0,0,0,101,"MX","winter","100 55","137  to  76.7"
"18853","winter 2001","101 JD 80 90 CB","101 JD",80,90,33.15333333,-123.225,1,2001,0,0,0,8.992395437,0,0,8.992395437,35.96958175,0,0,0,0,101,"JD","winter","80 90","137  to  76.7"
"18854","winter 2001","101 100 5","101 MX",100,5,31.04,-118.03,1,2001,0,0,0,0,0,0,19,0,5,0,0,0,101,"MX","winter","100 5","137  to  76.7"
"18855","winter 2002","201 JD 76.7 90 CB","201 JD",76.7,90,33.72,-123.635,1,2002,0,0,0,0,0,9,13.5,0,0,0,0,0,201,"JD","winter","76.7 90","130  to  76.7"
"18856","winter 2002","201 JD 80 60 CB","201 JD",80,60,34.15,-121.1516667,1,2002,0,0,0,0,12.45544554,0,0,0,0,0,0,0,201,"JD","winter","80 60","130  to  76.7"
"18857","winter 2002","201 JD 80 55 CB","201 JD",80,55,34.31833333,-120.8,1,2002,0,0,0,0,11.03238866,0,0,33.09716599,0,0,0,0,201,"JD","winter","80 55","130  to  76.7"
"18858","winter 2002","201 110 6","201 MX",110,6,28.85,-117.51,1,2002,4,0,0,27,0,0,0,0,4,0,27,309,201,"MX","winter","110 6","130  to  76.7"
"18859","winter 2002","201 113 45","201 MX",113,45,28.92,-116.19,1,2002,0,0,0,0,0,0,0,0,0,0,17,61,201,"MX","winter","113 45","130  to  76.7"
"18860","winter 2002","201 110 5","201 MX",110,5,29.26,-116.86,1,2002,26,5,0,26,0,0,5,0,21,0,0,51,201,"MX","winter","110 5","130  to  76.7"
"18861","winter 2002","201 JD 93.3 50 CB","201 JD",93.3,50,32.17833333,-118.8933333,1,2002,0,0,0,0,267.4319066,92.21789883,0,0,0,0,0,0,201,"JD","winter","93.3 50","130  to  76.7"
"18862","winter 2002","201 JD 80 51 CB","201 JD",80,51,34.45166667,-120.5533333,1,2002,0,0,0,0,0,0,0,8.94,0,0,0,0,201,"JD","winter","80 51","130  to  76.7"
"18863","winter 2002","201 JD 80 80 CB","201 JD",80,80,33.48166667,-122.5316667,1,2002,0,0,0,0,0,0,0,0,0,0,0,0,201,"JD","winter","80 80","130  to  76.7"
"18864","winter 2002","201 JD 93.3 45 CB","201 JD",93.3,45,32.35166667,-118.5533333,1,2002,0,0,0,0,166.68,101.86,0,18.52,0,0,0,0,201,"JD","winter","93.3 45","130  to  76.7"
"18865","winter 2002","201 JD 80 90 CB","201 JD",80,90,33.14833333,-123.22,1,2002,0,0,0,0,0,48.45360825,9.690721649,0,0,0,0,0,201,"JD","winter","80 90","130  to  76.7"
"18866","winter 2002","201 JD 81.8 46.9 CB","201 JD",81.8,46.9,34.275,-120.0266667,1,2002,0,0,0,0,48.33948339,0,0,9.667896679,0,0,0,0,201,"JD","winter","81.8 46.9","130  to  76.7"
"18867","winter 2002","201 110 55","201 MX",110,55,29.06,-117.18,1,2002,5,0,0,40,0,0,0,0,5,0,0,60,201,"MX","winter","110 55","130  to  76.7"
"18868","winter 2002","201 JD 86.7 70 CB","201 JD",86.7,70,32.65833333,-121.0316667,1,2002,0,0,0,0,163.2,10.2,30.6,51,0,0,0,0,201,"JD","winter","86.7 70","130  to  76.7"
"18869","winter 2002","201 120 45","201 MX",120,45,27.7,-115.4,2,2002,0,0,0,0,0,0,4,0,0,0,0,0,201,"MX","winter","120 45","130  to  76.7"
"18870","winter 2002","201 120 5","201 MX",120,5,27.49,-115.73,2,2002,0,0,0,0,0,0,4,0,0,0,0,0,201,"MX","winter","120 5","130  to  76.7"
"18871","winter 2002","201 JD 76.7 80 CB","201 JD",76.7,80,34.04833333,-122.9433333,1,2002,0,8.290766208,0,0,8.290766208,16.58153242,0,8.290766208,0,0,0,0,201,"JD","winter","76.7 80","130  to  76.7"
"18872","winter 2002","201 120 65","201 MX",120,65,26.88,-116.7,2,2002,0,0,0,4,0,0,0,0,0,0,13,181,201,"MX","winter","120 65","130  to  76.7"
"18873","winter 2002","201 JD 93.3 90 CB","201 JD",93.3,90,30.84833333,-121.5883333,1,2002,0,0,0,9.96,0,0,0,4.98,0,0,0,4.98,201,"JD","winter","93.3 90","130  to  76.7"
"18874","winter 2002","201 JD 86.7 35 CB","201 JD",86.7,35,33.82166667,-118.6283333,1,2002,0,0,0,0,125.55,4.65,0,144.15,0,0,0,0,201,"JD","winter","86.7 35","130  to  76.7"
"18875","winter 2002","201 JD 80 70 CB","201 JD",80,70,33.81833333,-121.8416667,1,2002,0,0,0,10.29787234,10.29787234,92.68085106,0,113.2765957,0,10.29787234,0,0,201,"JD","winter","80 70","130  to  76.7"
"18876","winter 2002","201 JD 86.7 45 CB","201 JD",86.7,45,33.49166667,-119.3166667,1,2002,0,0,0,0,176.75,40.4,0,111.1,0,0,0,0,201,"JD","winter","86.7 45","130  to  76.7"
